name,boats,cityscape,dancing,frost,house,map,moon,police,reflection,rocks,sand,sun,sunset,swimmers,tattoo,tower
gymnastics\0499_116101507.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sailboats\0434_2600481253.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
traffic\0291_859333126.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dancing\0378_2044169114.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nighttime\0571_383589489.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
prisoner\0304_2268295683.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
maps\0486_83574058.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
remains\0552_216737092.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
riot\0503_527422965.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pond\0448_2595803312.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hills\0443_2414297724.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
harvest\0384_2553562303.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tanker\0347_1806050358.jpg,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
swimmers\0513_1394743614.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pool\0604_2400633648.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sailboat\0510_1880660699.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hotel\0463_1285261998.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
courthouse\0368_255188026.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
booby\0478_2322621107.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
radar\0366_187840859.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
charts\0251_578455096.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
moon\0459_230812634.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
police\0580_543117632.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
saguaro\0093_410415842.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
machine_guns\0378_1444700244.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dunes\0374_2336346813.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
girl\0204_2675932536.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cooling_tower\0467_1462789813.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
smoke_stack\0600_2448224344.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sailboats\0210_2439330118.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horns\0479_2164460550.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dancing\0015_2209664994.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
avalanche\0294_2231019094.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
graveyard\0218_2076393154.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
earthquake\0594_3903790.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
construction_site\0551_208750891.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
police\0560_141664008.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
stream\0387_297926947.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
maui\0215_708019948.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
birds\0530_199996045.jpg,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
swimmers\0362_2608654178.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sitting\0328_2385186412.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chrysanthemums\0500_2476549076.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
boats\0095_488127918.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
streets\0382_2357298360.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dancing\0569_2209668436.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cabin\0237_2148002188.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
urban_scenes\0315_396688056.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
moon\0561_93604208.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
riot\0495_148300338.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
log\0276_513429082.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
locomotive\0591_1472947631.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
amusement_park\0475_617428573.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
barn\0555_429873053.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
swimmers\0069_2158271444.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pillar\0478_481785438.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
construction_site\0011_878918252.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
boats\0286_874766683.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
natural_disasters\0345_124021179.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dancing\0666_1360906408.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
frost\0036_342425585.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
maps\0509_170922260.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sunglasses\0434_32872231.jpg,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
officers\0349_963630788.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ties\0083_178601503.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
swimmers\0568_2151109583.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
police\0092_1431892021.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
